,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address
22897,2016-04,PASIR RIS,4 ROOM,254,PASIR RIS ST 21,01 TO 03,108.0,Model A,1993,76,400000.0,254 PASIR RIS ST 21
22898,2016-04,PASIR RIS,4 ROOM,640,PASIR RIS DR 1,04 TO 06,104.0,Model A,1995,78,403000.0,640 PASIR RIS DR 1
22899,2016-04,PASIR RIS,4 ROOM,610,ELIAS RD,01 TO 03,111.0,Model A,1995,78,410000.0,610 ELIAS RD
22900,2016-04,PASIR RIS,4 ROOM,428,PASIR RIS DR 6,01 TO 03,104.0,Model A,1990,72,410000.0,428 PASIR RIS DR 6
22901,2016-04,PASIR RIS,4 ROOM,117,PASIR RIS ST 11,07 TO 09,106.0,Model A,1990,72,410000.0,117 PASIR RIS ST 11
22902,2016-04,PASIR RIS,4 ROOM,190,PASIR RIS ST 12,13 TO 15,104.0,Model A,1993,76,410000.0,190 PASIR RIS ST 12
22903,2016-04,PASIR RIS,4 ROOM,757,PASIR RIS ST 71,10 TO 12,105.0,Model A,1996,79,413000.0,757 PASIR RIS ST 71
22904,2016-04,PASIR RIS,4 ROOM,626,PASIR RIS DR 3,07 TO 09,104.0,Model A,1995,78,418000.0,626 PASIR RIS DR 3
22905,2016-04,PASIR RIS,4 ROOM,150,PASIR RIS ST 13,07 TO 09,116.0,Model A,1995,77,420000.0,150 PASIR RIS ST 13
22906,2016-04,PASIR RIS,4 ROOM,571,PASIR RIS ST 53,07 TO 09,108.0,Model A,1995,78,428000.0,571 PASIR RIS ST 53
22907,2016-04,PASIR RIS,4 ROOM,480,PASIR RIS DR 4,04 TO 06,114.0,Model A,1992,75,430000.0,480 PASIR RIS DR 4
22908,2016-04,PASIR RIS,4 ROOM,428,PASIR RIS DR 6,07 TO 09,114.0,Model A,1990,72,438000.0,428 PASIR RIS DR 6
22909,2016-04,PASIR RIS,4 ROOM,569,PASIR RIS ST 51,10 TO 12,104.0,Model A,1992,75,440000.0,569 PASIR RIS ST 51
22910,2016-04,PASIR RIS,5 ROOM,140,PASIR RIS ST 11,01 TO 03,126.0,Improved,1994,77,400000.0,140 PASIR RIS ST 11
22911,2016-04,PASIR RIS,5 ROOM,143,PASIR RIS ST 11,01 TO 03,125.0,Improved,1995,77,420000.0,143 PASIR RIS ST 11
22912,2016-04,PASIR RIS,5 ROOM,143,PASIR RIS ST 11,04 TO 06,125.0,Improved,1995,77,435000.0,143 PASIR RIS ST 11
22913,2016-04,PASIR RIS,5 ROOM,151,PASIR RIS ST 13,01 TO 03,127.0,Improved,1995,77,435000.0,151 PASIR RIS ST 13
22914,2016-04,PASIR RIS,5 ROOM,232,PASIR RIS DR 4,04 TO 06,125.0,Improved,1993,76,448000.0,232 PASIR RIS DR 4
22915,2016-04,PASIR RIS,5 ROOM,197,PASIR RIS ST 12,01 TO 03,124.0,Improved,1993,76,448800.0,197 PASIR RIS ST 12
22916,2016-04,PASIR RIS,5 ROOM,626,PASIR RIS DR 3,04 TO 06,121.0,Improved,1995,78,450000.0,626 PASIR RIS DR 3
22917,2016-04,PASIR RIS,5 ROOM,766,PASIR RIS ST 71,04 TO 06,127.0,Improved,1996,79,456000.0,766 PASIR RIS ST 71
22918,2016-04,PASIR RIS,5 ROOM,641,PASIR RIS DR 1,07 TO 09,123.0,Improved,1995,78,460000.0,641 PASIR RIS DR 1
22919,2016-04,PASIR RIS,5 ROOM,140,PASIR RIS ST 11,04 TO 06,136.0,Model A,1994,77,465000.0,140 PASIR RIS ST 11
22920,2016-04,PASIR RIS,5 ROOM,486,PASIR RIS DR 4,07 TO 09,124.0,Improved,1992,75,468000.0,486 PASIR RIS DR 4
22921,2016-04,PASIR RIS,5 ROOM,630,PASIR RIS DR 3,04 TO 06,121.0,Improved,1995,78,475000.0,630 PASIR RIS DR 3
22922,2016-04,PASIR RIS,5 ROOM,770,PASIR RIS ST 71,10 TO 12,128.0,Improved,1996,79,477000.0,770 PASIR RIS ST 71
22923,2016-04,PASIR RIS,5 ROOM,764,PASIR RIS ST 71,13 TO 15,125.0,Improved,1996,79,485000.0,764 PASIR RIS ST 71
22924,2016-04,PASIR RIS,5 ROOM,751,PASIR RIS ST 71,13 TO 15,127.0,Improved,1996,79,495000.0,751 PASIR RIS ST 71
22925,2016-04,PASIR RIS,5 ROOM,568,PASIR RIS ST 51,07 TO 09,122.0,Improved,1992,75,525000.0,568 PASIR RIS ST 51
22926,2016-04,PASIR RIS,EXECUTIVE,267,PASIR RIS ST 21,01 TO 03,146.0,Apartment,1994,77,510000.0,267 PASIR RIS ST 21
22927,2016-04,PASIR RIS,EXECUTIVE,101,PASIR RIS ST 12,01 TO 03,146.0,Maisonette,1988,71,560000.0,101 PASIR RIS ST 12
22928,2016-04,PASIR RIS,EXECUTIVE,203,PASIR RIS ST 21,10 TO 12,145.0,Apartment,1993,76,565000.0,203 PASIR RIS ST 21
22929,2016-04,PASIR RIS,EXECUTIVE,540,PASIR RIS ST 51,04 TO 06,143.0,Apartment,1992,75,600000.0,540 PASIR RIS ST 51
22930,2016-04,PASIR RIS,EXECUTIVE,128,PASIR RIS ST 11,04 TO 06,151.0,Maisonette,1988,71,608000.0,128 PASIR RIS ST 11
22931,2016-04,PASIR RIS,EXECUTIVE,602,ELIAS RD,07 TO 09,154.0,Apartment,1995,77,630000.0,602 ELIAS RD
22932,2016-04,PASIR RIS,EXECUTIVE,547,PASIR RIS ST 51,13 TO 15,143.0,Apartment,1992,75,640000.0,547 PASIR RIS ST 51
22933,2016-04,PASIR RIS,EXECUTIVE,504,PASIR RIS ST 52,10 TO 12,145.0,Apartment,1993,76,650000.0,504 PASIR RIS ST 52
22934,2016-04,PASIR RIS,EXECUTIVE,418,PASIR RIS DR 6,04 TO 06,146.0,Maisonette,1989,72,666128.0,418 PASIR RIS DR 6
22935,2016-04,PASIR RIS,EXECUTIVE,531,PASIR RIS DR 1,04 TO 06,148.0,Maisonette,1992,75,720000.0,531 PASIR RIS DR 1
22936,2016-04,PASIR RIS,EXECUTIVE,585,PASIR RIS ST 53,07 TO 09,151.0,Maisonette,1995,78,738000.0,585 PASIR RIS ST 53
22937,2016-04,PUNGGOL,2 ROOM,601C,PUNGGOL CTRL,04 TO 06,50.0,Model A,2012,95,261000.0,601C PUNGGOL CTRL
22938,2016-04,PUNGGOL,3 ROOM,601D,PUNGGOL CTRL,04 TO 06,70.0,Model A,2012,95,350000.0,601D PUNGGOL CTRL
22939,2016-04,PUNGGOL,3 ROOM,602A,PUNGGOL CTRL,10 TO 12,70.0,Model A,2012,95,355000.0,602A PUNGGOL CTRL
22940,2016-04,PUNGGOL,3 ROOM,601C,PUNGGOL CTRL,07 TO 09,70.0,Model A,2012,95,375000.0,601C PUNGGOL CTRL
22941,2016-04,PUNGGOL,3 ROOM,306A,PUNGGOL PL,07 TO 09,67.0,Premium Apartment,2012,95,380000.0,306A PUNGGOL PL
22942,2016-04,PUNGGOL,3 ROOM,306C,PUNGGOL PL,10 TO 12,70.0,Premium Apartment,2012,95,398000.0,306C PUNGGOL PL
22943,2016-04,PUNGGOL,4 ROOM,130,EDGEDALE PLAINS,13 TO 15,91.0,Premium Apartment,2003,86,350000.0,130 EDGEDALE PLAINS
22944,2016-04,PUNGGOL,4 ROOM,110B,PUNGGOL FIELD,04 TO 06,90.0,Model A,2003,86,350000.0,110B PUNGGOL FIELD
22945,2016-04,PUNGGOL,4 ROOM,107C,EDGEFIELD PLAINS,07 TO 09,90.0,Model A,2003,86,360000.0,107C EDGEFIELD PLAINS
22946,2016-04,PUNGGOL,4 ROOM,298,PUNGGOL CTRL,01 TO 03,91.0,Premium Apartment,2003,86,370000.0,298 PUNGGOL CTRL
22947,2016-04,PUNGGOL,4 ROOM,110B,PUNGGOL FIELD,07 TO 09,90.0,Model A,2003,86,370888.0,110B PUNGGOL FIELD
22948,2016-04,PUNGGOL,4 ROOM,638B,PUNGGOL DR,04 TO 06,90.0,Premium Apartment,2005,87,380000.0,638B PUNGGOL DR
22949,2016-04,PUNGGOL,4 ROOM,172A,EDGEDALE PLAINS,16 TO 18,85.0,Model A,2004,87,385000.0,172A EDGEDALE PLAINS
22950,2016-04,PUNGGOL,4 ROOM,637B,PUNGGOL DR,13 TO 15,90.0,Premium Apartment,2005,87,392000.0,637B PUNGGOL DR
22951,2016-04,PUNGGOL,4 ROOM,196B,PUNGGOL FIELD,16 TO 18,90.0,Model A,2003,86,397000.0,196B PUNGGOL FIELD
22952,2016-04,PUNGGOL,4 ROOM,303A,PUNGGOL CTRL,01 TO 03,93.0,Premium Apartment,2010,93,408000.0,303A PUNGGOL CTRL
22953,2016-04,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,10 TO 12,92.0,Model A,2012,95,410000.0,614B EDGEFIELD PLAINS
22954,2016-04,PUNGGOL,4 ROOM,604B,PUNGGOL RD,04 TO 06,92.0,Model A,2012,95,410000.0,604B PUNGGOL RD
22955,2016-04,PUNGGOL,4 ROOM,166A,PUNGGOL CTRL,07 TO 09,95.0,Premium Apartment,2004,87,413000.0,166A PUNGGOL CTRL
22956,2016-04,PUNGGOL,4 ROOM,603A,PUNGGOL RD,04 TO 06,93.0,Model A,2012,95,415000.0,603A PUNGGOL RD
22957,2016-04,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,07 TO 09,92.0,Model A,2012,95,420000.0,614B EDGEFIELD PLAINS
22958,2016-04,PUNGGOL,4 ROOM,604A,PUNGGOL RD,04 TO 06,92.0,Model A,2012,95,421000.0,604A PUNGGOL RD
22959,2016-04,PUNGGOL,4 ROOM,162B,PUNGGOL CTRL,16 TO 18,94.0,Premium Apartment,2004,87,421800.0,162B PUNGGOL CTRL
22960,2016-04,PUNGGOL,4 ROOM,635B,PUNGGOL DR,07 TO 09,91.0,Premium Apartment,2007,90,425000.0,635B PUNGGOL DR
22961,2016-04,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,04 TO 06,93.0,Model A,2012,95,425000.0,602B PUNGGOL CTRL
22962,2016-04,PUNGGOL,4 ROOM,167B,PUNGGOL EAST,10 TO 12,92.0,Premium Apartment,2009,91,428000.0,167B PUNGGOL EAST
22963,2016-04,PUNGGOL,4 ROOM,162A,PUNGGOL CTRL,10 TO 12,95.0,Premium Apartment,2004,87,428000.0,162A PUNGGOL CTRL
22964,2016-04,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,07 TO 09,92.0,Model A,2012,95,428888.0,614B EDGEFIELD PLAINS
22965,2016-04,PUNGGOL,4 ROOM,603C,PUNGGOL RD,10 TO 12,93.0,Model A,2012,95,438000.0,603C PUNGGOL RD
22966,2016-04,PUNGGOL,4 ROOM,298,PUNGGOL CTRL,01 TO 03,95.0,Premium Apartment,2003,86,440000.0,298 PUNGGOL CTRL
22967,2016-04,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,13 TO 15,93.0,Model A,2012,95,440000.0,602B PUNGGOL CTRL
22968,2016-04,PUNGGOL,4 ROOM,613D,PUNGGOL DR,07 TO 09,93.0,Model A,2012,95,445000.0,613D PUNGGOL DR
22969,2016-04,PUNGGOL,4 ROOM,306B,PUNGGOL PL,04 TO 06,95.0,Premium Apartment,2012,95,450000.0,306B PUNGGOL PL
22970,2016-04,PUNGGOL,4 ROOM,612A,PUNGGOL DR,13 TO 15,93.0,Model A,2012,95,453888.0,612A PUNGGOL DR
22971,2016-04,PUNGGOL,4 ROOM,602B,PUNGGOL CTRL,10 TO 12,93.0,Model A,2012,95,455000.0,602B PUNGGOL CTRL
22972,2016-04,PUNGGOL,4 ROOM,612A,PUNGGOL DR,07 TO 09,93.0,Model A,2012,95,455000.0,612A PUNGGOL DR
22973,2016-04,PUNGGOL,4 ROOM,612A,PUNGGOL DR,13 TO 15,95.0,Model A,2012,95,455000.0,612A PUNGGOL DR
22974,2016-04,PUNGGOL,4 ROOM,604B,PUNGGOL RD,07 TO 09,92.0,Model A,2012,95,456000.0,604B PUNGGOL RD
22975,2016-04,PUNGGOL,4 ROOM,601C,PUNGGOL CTRL,10 TO 12,93.0,Model A,2012,95,458000.0,601C PUNGGOL CTRL
22976,2016-04,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,04 TO 06,92.0,Model A,2012,95,465000.0,614B EDGEFIELD PLAINS
22977,2016-04,PUNGGOL,4 ROOM,301C,PUNGGOL CTRL,04 TO 06,93.0,Premium Apartment,2010,93,465000.0,301C PUNGGOL CTRL
22978,2016-04,PUNGGOL,4 ROOM,303A,PUNGGOL CTRL,04 TO 06,93.0,Premium Apartment,2010,93,465000.0,303A PUNGGOL CTRL
22979,2016-04,PUNGGOL,4 ROOM,604A,PUNGGOL RD,07 TO 09,92.0,Model A,2012,95,470000.0,604A PUNGGOL RD
22980,2016-04,PUNGGOL,4 ROOM,302A,PUNGGOL PL,07 TO 09,93.0,Premium Apartment,2011,93,495000.0,302A PUNGGOL PL
22981,2016-04,PUNGGOL,4 ROOM,305A,PUNGGOL RD,10 TO 12,92.0,Premium Apartment,2012,95,500000.0,305A PUNGGOL RD
22982,2016-04,PUNGGOL,4 ROOM,305A,PUNGGOL RD,10 TO 12,95.0,Premium Apartment,2012,95,500000.0,305A PUNGGOL RD
22983,2016-04,PUNGGOL,4 ROOM,306B,PUNGGOL PL,07 TO 09,96.0,Premium Apartment,2012,95,508000.0,306B PUNGGOL PL
22984,2016-04,PUNGGOL,4 ROOM,306C,PUNGGOL PL,01 TO 03,97.0,Premium Apartment,2012,95,510000.0,306C PUNGGOL PL
22985,2016-04,PUNGGOL,4 ROOM,306B,PUNGGOL PL,16 TO 18,95.0,Premium Apartment,2012,95,510000.0,306B PUNGGOL PL
22986,2016-04,PUNGGOL,4 ROOM,306D,PUNGGOL DR,10 TO 12,93.0,Premium Apartment,2012,95,520000.0,306D PUNGGOL DR
22987,2016-04,PUNGGOL,4 ROOM,306A,PUNGGOL PL,04 TO 06,97.0,Premium Apartment,2012,95,520000.0,306A PUNGGOL PL
22988,2016-04,PUNGGOL,4 ROOM,306D,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2012,95,525000.0,306D PUNGGOL DR
22989,2016-04,PUNGGOL,4 ROOM,305B,PUNGGOL RD,13 TO 15,93.0,Premium Apartment,2012,95,532000.0,305B PUNGGOL RD
22990,2016-04,PUNGGOL,5 ROOM,133,EDGEDALE PLAINS,10 TO 12,112.0,Premium Apartment,2003,86,385000.0,133 EDGEDALE PLAINS
22991,2016-04,PUNGGOL,5 ROOM,133,EDGEDALE PLAINS,04 TO 06,111.0,Premium Apartment,2003,86,410000.0,133 EDGEDALE PLAINS
22992,2016-04,PUNGGOL,5 ROOM,103C,EDGEFIELD PLAINS,04 TO 06,110.0,Improved,2003,86,420000.0,103C EDGEFIELD PLAINS
22993,2016-04,PUNGGOL,5 ROOM,107A,EDGEFIELD PLAINS,07 TO 09,110.0,Improved,2003,85,420000.0,107A EDGEFIELD PLAINS
22994,2016-04,PUNGGOL,5 ROOM,175A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,86,420000.0,175A PUNGGOL FIELD
22995,2016-04,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,04 TO 06,110.0,Improved,2003,86,425000.0,173A PUNGGOL FIELD
22996,2016-04,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,86,425000.0,173D PUNGGOL FIELD
22997,2016-04,PUNGGOL,5 ROOM,128B,PUNGGOL FIELD WALK,10 TO 12,110.0,Improved,2003,86,440000.0,128B PUNGGOL FIELD WALK
22998,2016-04,PUNGGOL,5 ROOM,638A,PUNGGOL DR,07 TO 09,111.0,Premium Apartment,2005,87,440000.0,638A PUNGGOL DR
22999,2016-04,PUNGGOL,5 ROOM,174A,EDGEDALE PLAINS,07 TO 09,110.0,Improved,2003,86,442888.0,174A EDGEDALE PLAINS
23000,2016-04,PUNGGOL,5 ROOM,110A,PUNGGOL FIELD,07 TO 09,110.0,Improved,2003,86,445000.0,110A PUNGGOL FIELD
23001,2016-04,PUNGGOL,5 ROOM,110A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,86,445000.0,110A PUNGGOL FIELD
23002,2016-04,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,86,445000.0,173A PUNGGOL FIELD
23003,2016-04,PUNGGOL,5 ROOM,175D,PUNGGOL FIELD,10 TO 12,111.0,Improved,2003,86,446000.0,175D PUNGGOL FIELD
23004,2016-04,PUNGGOL,5 ROOM,641A,PUNGGOL DR,07 TO 09,111.0,Premium Apartment,2005,87,450000.0,641A PUNGGOL DR
23005,2016-04,PUNGGOL,5 ROOM,641B,PUNGGOL DR,07 TO 09,112.0,Premium Apartment,2005,87,458000.0,641B PUNGGOL DR
23006,2016-04,PUNGGOL,5 ROOM,176A,EDGEFIELD PLAINS,10 TO 12,110.0,Improved,2003,86,460000.0,176A EDGEFIELD PLAINS
23007,2016-04,PUNGGOL,5 ROOM,203A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2004,87,460000.0,203A PUNGGOL FIELD
23008,2016-04,PUNGGOL,5 ROOM,171B,EDGEDALE PLAINS,07 TO 09,110.0,Improved,2004,86,464888.0,171B EDGEDALE PLAINS
23009,2016-04,PUNGGOL,5 ROOM,103B,EDGEFIELD PLAINS,07 TO 09,110.0,Improved,2003,86,465000.0,103B EDGEFIELD PLAINS
23010,2016-04,PUNGGOL,5 ROOM,109A,EDGEDALE PLAINS,13 TO 15,110.0,Improved,2003,86,467000.0,109A EDGEDALE PLAINS
23011,2016-04,PUNGGOL,5 ROOM,204C,PUNGGOL FIELD,07 TO 09,110.0,Improved,2004,87,470000.0,204C PUNGGOL FIELD
23012,2016-04,PUNGGOL,5 ROOM,172B,EDGEDALE PLAINS,16 TO 18,111.0,Improved,2004,87,475000.0,172B EDGEDALE PLAINS
23013,2016-04,PUNGGOL,5 ROOM,197A,PUNGGOL FIELD,07 TO 09,110.0,Improved,2003,86,475000.0,197A PUNGGOL FIELD
23014,2016-04,PUNGGOL,5 ROOM,163B,PUNGGOL CTRL,07 TO 09,114.0,Premium Apartment,2004,87,480000.0,163B PUNGGOL CTRL
23015,2016-04,PUNGGOL,5 ROOM,296,PUNGGOL CTRL,01 TO 03,110.0,Premium Apartment,2003,86,487500.0,296 PUNGGOL CTRL
23016,2016-04,PUNGGOL,5 ROOM,163A,PUNGGOL CTRL,07 TO 09,114.0,Premium Apartment,2004,87,493000.0,163A PUNGGOL CTRL
23017,2016-04,PUNGGOL,5 ROOM,172C,EDGEDALE PLAINS,16 TO 18,110.0,Improved,2004,87,495000.0,172C EDGEDALE PLAINS
23018,2016-04,PUNGGOL,5 ROOM,166A,PUNGGOL CTRL,10 TO 12,114.0,Premium Apartment,2004,87,500000.0,166A PUNGGOL CTRL
23019,2016-04,PUNGGOL,5 ROOM,162B,PUNGGOL CTRL,16 TO 18,114.0,Premium Apartment,2004,87,510000.0,162B PUNGGOL CTRL
23020,2016-04,PUNGGOL,5 ROOM,297,PUNGGOL CTRL,10 TO 12,110.0,Premium Apartment,2003,86,510000.0,297 PUNGGOL CTRL
23021,2016-04,PUNGGOL,5 ROOM,165B,PUNGGOL CTRL,10 TO 12,114.0,Premium Apartment,2004,87,530000.0,165B PUNGGOL CTRL
23022,2016-04,PUNGGOL,EXECUTIVE,115,EDGEFIELD PLAINS,01 TO 03,130.0,Premium Apartment,2003,86,510000.0,115 EDGEFIELD PLAINS
23023,2016-04,PUNGGOL,EXECUTIVE,115,EDGEFIELD PLAINS,04 TO 06,130.0,Premium Apartment,2003,86,530000.0,115 EDGEFIELD PLAINS
23024,2016-04,PUNGGOL,EXECUTIVE,118,EDGEFIELD PLAINS,13 TO 15,130.0,Premium Apartment,2003,86,560000.0,118 EDGEFIELD PLAINS
23025,2016-04,PUNGGOL,EXECUTIVE,118,EDGEFIELD PLAINS,13 TO 15,130.0,Premium Apartment,2003,86,600000.0,118 EDGEFIELD PLAINS
23026,2016-04,PUNGGOL,EXECUTIVE,187,PUNGGOL CTRL,13 TO 15,128.0,Premium Apartment,2004,87,605000.0,187 PUNGGOL CTRL
23027,2016-04,QUEENSTOWN,2 ROOM,101,C'WEALTH CRES,01 TO 03,41.0,Standard,1970,53,215000.0,101 C'WEALTH CRES
23028,2016-04,QUEENSTOWN,2 ROOM,85,C'WEALTH CL,01 TO 03,46.0,Standard,1967,49,225000.0,85 C'WEALTH CL
23029,2016-04,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,16 TO 18,46.0,Standard,1967,49,235000.0,82 C'WEALTH CL
23030,2016-04,QUEENSTOWN,2 ROOM,83,C'WEALTH CL,10 TO 12,46.0,Standard,1967,49,250000.0,83 C'WEALTH CL
23031,2016-04,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,13 TO 15,46.0,Standard,1967,49,252000.0,82 C'WEALTH CL
23032,2016-04,QUEENSTOWN,3 ROOM,167,STIRLING RD,01 TO 03,60.0,Improved,1971,53,285000.0,167 STIRLING RD
23033,2016-04,QUEENSTOWN,3 ROOM,98,C'WEALTH CRES,04 TO 06,59.0,Standard,1970,53,288000.0,98 C'WEALTH CRES
23034,2016-04,QUEENSTOWN,3 ROOM,168,STIRLING RD,01 TO 03,60.0,Improved,1971,53,305888.0,168 STIRLING RD
23035,2016-04,QUEENSTOWN,3 ROOM,98,C'WEALTH CRES,07 TO 09,59.0,Standard,1970,53,308888.0,98 C'WEALTH CRES
23036,2016-04,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,04 TO 06,60.0,Standard,1967,49,310000.0,93 C'WEALTH DR
23037,2016-04,QUEENSTOWN,3 ROOM,3,DOVER RD,04 TO 06,65.0,Improved,1975,58,310000.0,3 DOVER RD
23038,2016-04,QUEENSTOWN,3 ROOM,169,STIRLING RD,07 TO 09,60.0,Improved,1970,53,310000.0,169 STIRLING RD
23039,2016-04,QUEENSTOWN,3 ROOM,102,C'WEALTH CRES,04 TO 06,64.0,Standard,1970,53,315000.0,102 C'WEALTH CRES
23040,2016-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,07 TO 09,60.0,Standard,1967,49,320000.0,83 C'WEALTH CL
23041,2016-04,QUEENSTOWN,3 ROOM,171,STIRLING RD,13 TO 15,60.0,Improved,1970,53,320000.0,171 STIRLING RD
23042,2016-04,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,49,330000.0,81 C'WEALTH CL
23043,2016-04,QUEENSTOWN,3 ROOM,21,GHIM MOH RD,01 TO 03,65.0,Improved,1977,60,340000.0,21 GHIM MOH RD
23044,2016-04,QUEENSTOWN,3 ROOM,2,GHIM MOH RD,07 TO 09,65.0,Improved,1976,59,360000.0,2 GHIM MOH RD
23045,2016-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,10 TO 12,60.0,Standard,1967,49,365000.0,83 C'WEALTH CL
23046,2016-04,QUEENSTOWN,3 ROOM,32,HOLLAND CL,07 TO 09,59.0,Improved,1974,57,370000.0,32 HOLLAND CL
23047,2016-04,QUEENSTOWN,3 ROOM,154,MEI LING ST,10 TO 12,67.0,Improved,1970,52,370000.0,154 MEI LING ST
23048,2016-04,QUEENSTOWN,3 ROOM,170,STIRLING RD,04 TO 06,70.0,Improved,1970,53,370000.0,170 STIRLING RD
23049,2016-04,QUEENSTOWN,3 ROOM,6,GHIM MOH RD,10 TO 12,65.0,Improved,1976,59,382000.0,6 GHIM MOH RD
23050,2016-04,QUEENSTOWN,3 ROOM,5,DOVER CRES,10 TO 12,67.0,New Generation,1979,62,390000.0,5 DOVER CRES
23051,2016-04,QUEENSTOWN,3 ROOM,20,DOVER CRES,10 TO 12,73.0,Improved,1978,60,410000.0,20 DOVER CRES
23052,2016-04,QUEENSTOWN,3 ROOM,6,HOLLAND CL,13 TO 15,65.0,Improved,1974,57,447000.0,6 HOLLAND CL
23053,2016-04,QUEENSTOWN,3 ROOM,2,HOLLAND AVE,16 TO 18,65.0,Improved,1974,57,493000.0,2 HOLLAND AVE
23054,2016-04,QUEENSTOWN,3 ROOM,18A,HOLLAND DR,31 TO 33,67.0,Model A,2012,95,610000.0,18A HOLLAND DR
23055,2016-04,QUEENSTOWN,4 ROOM,28D,DOVER CRES,01 TO 03,95.0,Model A,2012,95,550000.0,28D DOVER CRES
23056,2016-04,QUEENSTOWN,4 ROOM,161,MEI LING ST,13 TO 15,85.0,Improved,1970,53,585000.0,161 MEI LING ST
23057,2016-04,QUEENSTOWN,4 ROOM,3,HOLLAND CL,04 TO 06,105.0,Model A,1998,81,640000.0,3 HOLLAND CL
23058,2016-04,QUEENSTOWN,4 ROOM,60,STRATHMORE AVE,13 TO 15,85.0,Model A,2000,83,643888.0,60 STRATHMORE AVE
23059,2016-04,QUEENSTOWN,4 ROOM,28B,DOVER CRES,07 TO 09,95.0,Model A,2012,94,678000.0,28B DOVER CRES
23060,2016-04,QUEENSTOWN,4 ROOM,52,STRATHMORE AVE,10 TO 12,90.0,Model A,2006,89,700000.0,52 STRATHMORE AVE
23061,2016-04,QUEENSTOWN,4 ROOM,59,STRATHMORE AVE,22 TO 24,85.0,Model A,2000,83,708000.0,59 STRATHMORE AVE
23062,2016-04,QUEENSTOWN,4 ROOM,91,TANGLIN HALT RD,13 TO 15,90.0,Model A,2008,91,716000.0,91 TANGLIN HALT RD
23063,2016-04,QUEENSTOWN,4 ROOM,28D,DOVER CRES,25 TO 27,95.0,Model A,2012,94,719000.0,28D DOVER CRES
23064,2016-04,QUEENSTOWN,4 ROOM,28,GHIM MOH LINK,22 TO 24,92.0,Model A,2013,96,760000.0,28 GHIM MOH LINK
23065,2016-04,QUEENSTOWN,4 ROOM,18D,HOLLAND DR,25 TO 27,87.0,Model A,2012,95,775800.0,18D HOLLAND DR
23066,2016-04,QUEENSTOWN,4 ROOM,62B,STRATHMORE AVE,25 TO 27,93.0,Model A,2011,94,838000.0,62B STRATHMORE AVE
23067,2016-04,QUEENSTOWN,4 ROOM,61C,STRATHMORE AVE,28 TO 30,97.0,Model A,2011,94,865000.0,61C STRATHMORE AVE
23068,2016-04,QUEENSTOWN,4 ROOM,43,STIRLING RD,01 TO 03,108.0,Terrace,1968,51,980000.0,43 STIRLING RD
23069,2016-04,QUEENSTOWN,5 ROOM,59,STRATHMORE AVE,01 TO 03,111.0,Improved,2000,83,720000.0,59 STRATHMORE AVE
23070,2016-04,QUEENSTOWN,5 ROOM,56,STRATHMORE AVE,01 TO 03,110.0,Improved,2002,85,745000.0,56 STRATHMORE AVE
23071,2016-04,QUEENSTOWN,5 ROOM,12,DOVER CL EAST,13 TO 15,114.0,Standard,1978,60,825000.0,12 DOVER CL EAST
23072,2016-04,QUEENSTOWN,5 ROOM,13,DOVER CL EAST,13 TO 15,117.0,Standard,1978,60,850000.0,13 DOVER CL EAST
23073,2016-04,QUEENSTOWN,5 ROOM,133,CLARENCE LANE,07 TO 09,133.0,Model A,1996,79,865000.0,133 CLARENCE LANE
23074,2016-04,QUEENSTOWN,5 ROOM,23,GHIM MOH LINK,13 TO 15,113.0,Improved,2013,96,865000.0,23 GHIM MOH LINK
23075,2016-04,QUEENSTOWN,5 ROOM,18C,HOLLAND DR,19 TO 21,117.0,Improved,2012,95,945000.0,18C HOLLAND DR
23076,2016-04,SEMBAWANG,4 ROOM,406,SEMBAWANG DR,01 TO 03,86.0,Model A2,2001,83,323000.0,406 SEMBAWANG DR
23077,2016-04,SEMBAWANG,4 ROOM,405,ADMIRALTY LINK,10 TO 12,86.0,Model A2,2001,83,333000.0,405 ADMIRALTY LINK
